company,Sector
PT NUSANTARA LANGLANG BUANA,
PT PANCA BINTANG CEMERLANG,
PT PRADASA,
PT PRIMATAMA KARYA DINAMIKA,
PT PURWA WANGI PUSAKA JAYA,
PT PUTRI ARSANTI MANDIRI,
PT SEITETSU ENGINEERING TECHNOPARTS,
PT SEMPANA DERAGAS PRAKARSA,
PT SOLUSINDO GUNADAYA INDONESIA,
PT SUMBER MANNA BAHARI,
PT TELAGA SILET ABADI,
PT TETAP SETIA JAYA,
PT TIARA UTAMA IZZATI,
PT TINKAR MAS SUKSES,
PT YAMAMO KASEA RAYA,
PT. ADIPRAYA HIJAU LESTARI,
PT. ADONAI SUMBER HIKMAT,
PT. ADYATAMA PUTRA PRATAMA,
PT. AKSES MAJU BERSAMA,
PT. ALGORITMA PESONA INDONESIA,
PT. ALUNA KUSUMAH LESTARI,
PT. ANEKA HASIL KASIH,
PT. ANEWA CIPTA INDONESIA,
PT. ANUGRAH MITRA BENUA,
PT. ARTHA BERSAMA ABADI,
PT. ASA MENUJU BERKAH,
PT. BAHTERA POLARIS INDONESIA,
PT. BARALIA BERKAT SEMPURNA,
PT. BAROKAH MAKMUR SEJAHTERA,
PT. BAROKAH NIAGA UTAMA,
PT. BATHARA ABEY TRANSPORTASI,
PT. BELNI PUSMILASARI,
PT. BERKAT KARYA ANUGERAH SEMPURNA,
PT. BOYKA WIJAYA INTERNUSA,
PT. BRINTON SEJAHTERA BEARINDO,
PT. BUDI KARYA SENTOSA SEJATI,
PT. CAHAYA BERKAH MENDUNIA,
PT. CAHAYA CIKARANGMAS RESOURCES,
PT. CAHAYA KIM BUANA,
PT. CAHAYA UTAMA CAKRAWALA,
PT. CHRISKA KATILI,
PT. CIANJUR ALAM UTAMA,
PT. CIREBON SEWU CEMERLANG,
PT. CITRA CELEBAS MULTIMEDIA,
PT. CITRA OUTSINDO PERKASA,
PT. DAE RYUN TRADING,
PT. DENATIKA PUTRI PERTIWI,
PT. DEWA CITRA,
PT. DHARMATAMA INTI LESTARI,
PT. DIGITAL TEKNOLOGI GLOBAL,
PT. DIMENSI DIGITAL DUTA INFORMATIKA,
PT. DJEPATI INDO RASA,
PT. DUTA PUTRA PERSADA MANDIRI,
PT. DUTA SELERA PERTIWI,
PT. DWI HANDAL OTOMASI INDONESIA,
PT. EKA CHATTRA INDONESIA,
PT. ERAMULTI SWADAYATAMA,
PT. EXYTOS MITRA ADITAMA,
PT. FASTLINK AMANAH SAFARI NUSANTARA,
PT. FITECH YUTAKANA INDONESIA,
PT. GARDA RAJA PERTAMA,
PT. GEMA TABAYA AMANAT,
PT. GEMILANG MAJU SENTOSA,
PT. GHANI ARTO LILY,
PT. GLOBAL MEDIA BERKAH,
PT. GRANADA AUDIO INDONESIA,
PT. GRIYA BERKAH MANDIRI,
PT. HADE SUKSES SELARAS,
PT. HANJUANG BERKAH SEJAHTERA,
PT. HARAPAN INDAH BERSAMA ABADI,
PT. HENO SEJAHTERA BERSAMA,
PT. IBRAHIM BERKAH SEJAHTERINDO,
PT. IJO ROYO ROYO ASRI,
PT. INDO MARTA PRIMA,
PT. INDOLAND TRADING INTERNATIONAL,
PT. INSANI MAJU BERDIKARI,
PT. IRKA JAYA ERKON,
PT. JAGO SUKSES MAKMUR,
PT. JASA PRIMA ADIGUNA,
PT. JASKO PRIMA SEJAHTERA,
PT. JAVA MONT MINERAL,
PT. JAYA KESUMA LESTARI,
PT. JAYA MAKMUR PAJAJARAN,
PT. JAYA MANDIRI BERKAH,
PT. JEJAK HASANAH,
PT. KADEKA,
PT. KAIROS TRANSINDO PERKASA,
PT. KANAKA SUKSES LESTARI,
PT. KARYA JOUJA GEMILANG,
PT. KARYA MULIA PUSAKA,
PT. KARYA PANCA PERSADA,
PT. KHARITA SEJAHTERA BERSAMA,
PT. LAJU BERSAMA INDAH,
PT. LAUTAN ARTHA BAHARI,
PT. LEUWILIANG SEGAR PRAKARSA,
PT. LIMAS JAYA MAKMUR,
PT. LORAMO ANUGRAH JAYA,
PT. LUNAR INDAH MAKMUR,
PT. MAHA RAYA PERKASA,
PT. MAKMUR MITRA ABADI,
PT. MAKMUR PRIMA SENTOSA,
PT. MINERAL UTAMA SERVIS,
PT. MITRA BUMI SURYA,
PT. MITRA HAPPI SEJAHTERA,
PT. MITRA LIMA R,
PT. MITRA SARANA CIKAMPEK,
PT. NALSAL INDO PERKASA,
PT. PADI ARTHA SEJAHTERA,
PT. PANDITA KAPITAL UTAMA,
PT. RABU BUDIMAN ABADI,
PT. RANGKUTI EKA PAKSI,
PT. REGAMAS NUSANTARA INDONESIA,
PT. REJEKI ASTHA SENTOSA,
PT. RICKY PERSADA FARMA,
PT. RIKEN ENGINEERING PERKASA,
PT. RIMA SURYA PRATAMA,
PT. SIERRA JAYA ABADI,
PT. SINAR SEJATI ABADI,
PT. SINARDANIT NUSANTARA,
PT. SIR AKURASI INDONESIA,
PT. SKI SUKSES SEJAHTERA,
PT. SUBANG MULYA SEJAHTERA,
PT. SUGISENA INTI PERSADA,
PT. SUMBER DAYA MITRAINTI,
PT. SUMBER SINAR PERKASA,
PT. TEHNIK PRATAMA ENGINEERING,
PT. TEXALOKA TEMA MANDIRI,
PT. TIGATUJUH CORGAS ESENSIAL,
PT. TRI BUMI PERTIWI,
PT. TRIANA NUR PANJALU,
PT. TRIKEM TIRTA BENING PERKASA,
PT. TRISAKA SINERGI UTAMA,
PT. TUNAS JAYA RAYA ABADI,
PT. WAHANA MAKMUR SAKTI,
PT. WAHANA REKSA CEMERLANG,
PT. WANANTARA ALESHA SADHANA,
PT. WILDANES KERTAJAYA INDONESIA,
PT. ZAHLETHA MANDIRI INDUSTRI,
PT. ZAHRA TRANS INDONESIA,
PT.TELUBUNG JAYA ABADI,
PUJI SUKRON,
PUJIYANTO,
PUK SP TSK SPSI PT KAHATEX,
PURI WIDYA UTAMA,
PUTRI RIMA MELATI,
QURAISY SHIHAB,
RADEN JODDY SUTAMA PUTRA,
RAFI ADHIMUKTI SUARDI,
RAHMA CINDY FATIKA,
RAHMAWATI,
RAMA VERONIKA SIRAIT,
RANGGA KUSUMA ATMAJA,
RANI ANITA PURBANIK,
RENATAZEN VITARA,
RENDI GUNAWAN,
RENITA,
RENNY AHMAD SAMIR,
RETNO NURCAHYANI,
REZA BISMA KUSUMA,
RIAN ANGGRAENI,
RIFAD FADHOLI,
RIFKA DWI DESTIYAN,
RINI ROSITA,
RISKA FAUZIAH,
RIVAL RIFALDI,
RIZKA UMAMI,
RIZKI ANA PUTRI ANDINI,
RIZKI IRFANSYAH,
RIZKY EKA PRATAMA,
RIZKY SUBIANTORO,
ROBBY SUGIANTO,
ROBBY SYAHRUNEZA,
ROHAENI,
ROSIDAH,
ROSMIDA AFRIANTI,
RUDIWARTO LUMBAN GAOL,
SAEDAH,
SAHLANI,
SAHRULLAH,
SAKTI ANDRI WICAKSONO,
SAMSIAH,
SANDI PURWANDI,
SANDY FALENTINO,
SELAMET HIDAYAT,
SELVIA RAHMAWATI,
SEPTIYANA,
SIDIK PURNOMO,
SITI ALFIAH,
SITI INDRYANTI,
SITI JUNARIA,
SITI MUAWANAH,
SITI NURALIYAH,
SITI NURHAYATI,
SITI NURLAILAH,
SITI RACITA,
SOFIA OCTAVIANA,
SONI INDRAWAN,
SONI JULIANSYAH,
SOP AYAM MBAH MIN KLATEN,
SRI ISWATI,
SRI KOMALASARI,
SRI MARYATI,
SRI NINGSIH,
SRI PURWANDARI,
SRY YANTI ROLAS SIANIPAR,
SUBUR ARIYANTO,
SUGIYANTI,
SUHARDI,
SULASTRI,
SUMADI SALIM,
SUMPENO,
SUPRAPTO,
SUPRIYONO,
SUSANTI MAULIDAH,
SUSANTO,
SUSI AGUSTINA SIJABAT,
SUSILAWATI,
SYAEFUL BAHRI,
SYAHARAH PUTRIYANI,
SYAIPULLAH PRATAMA,
SYARMADAN,
SYIFA APRILIA NURJANAH,
SYIRA INSANI,
TANIA DEWI MELIYANI,
TASRI,
TITA ANGGRAENI,
TITI KARLINAH,
TJIE OEN NIO,
TJIOE MUI JAN,
TOHA MAULANA,
TOMODACHI,
TOTO SUHARTO & REKAN,
TP UKS KABUPATEN SUBANG,
TRI HARTATIK,
TRISILA,
TUMPAK SIHOMBING,
UMIH,
UUM SUMIATI,
VIKRI WARDANI .A,
VIVI PUSPITA SARI,
WADI,
WAHYU NURILMI,
WAWAN GUNAWAN,
WIDIASTUTI HANDAYANI,
WIRAWATI PURBA,
WULAN NINDRIASARI,
YADI ISWANTO,
YAKUP,
YANTI HARYANTI,
YANTI NURHAYANTI,
YAYASAN HAWILA BAHTERA MANNA,
YAYUK RACHMAWATI,
YENNY HERDIANI,
YOGA PRATAMA SURYANINGTIAS,
YUDI MULYANTO,
YUDIANTO,
YULIA,
YULIANA,
YUNI RESMIYATI,
YUNITA,
YUSI TRIANDINI NOER,
YUTA PRATAMA,
YUYUN YUNINGSIH,
ZAINI,
ZESTY NATALIE,
